employee_id,full_name,age,age_band,education_level,hire_date,exit_date,is_active,tenure_days,department,job_role,job_level,employment_type,base_salary_annual,store_id,manager_id,manager_name,manager_status
EMP006851,Rebecca Dean,38,35-44,Bachelor's,2019-04-18,,True,2523,Finance,Finance Associate,Associate,Full-time,30721.1,STR049,EMP006822,Lauren Thompson,Executive
EMP006852,Taylor Morales,32,25-34,Master's,2018-10-01,2022-06-23,False,1361,Finance,Finance Assistant,Entry,Full-time,31314.9,STR014,EMP006865,Jared Smith,Senior Manager
EMP006853,Laura Davila,21,<25,Bachelor's,2021-10-20,,True,1607,Finance,Senior Finance Specialist,Senior_Associate,Full-time,48626.15,STR150,EMP006762,Scott Smith,Manager
EMP006854,Tammy Werner,31,25-34,High School,2020-01-29,,True,2237,Finance,Finance Assistant,Entry,Full-time,29812.91,STR140,EMP006822,Lauren Thompson,Executive
EMP006855,William Wood,23,<25,Master's,2020-06-29,,True,2085,Finance,Finance Associate,Associate,Full-time,28232.81,STR032,EMP006865,Jared Smith,Senior Manager
EMP006856,Sherry Miller,46,45-54,Bachelor's,2021-08-01,2024-02-14,False,927,Finance,Finance Associate,Associate,Full-time,31924.08,STR047,EMP006762,Scott Smith,Manager
EMP006857,Danielle Mcconnell,21,<25,Bachelor's,2021-09-13,,True,1644,Finance,Finance Assistant,Entry,Part-time,16967.75,STR021,EMP006822,Lauren Thompson,Executive
EMP006858,Jason Garcia,32,25-34,High School,2021-01-29,,True,1871,Finance,Finance Assistant,Entry,Full-time,24751.9,STR036,EMP006865,Jared Smith,Senior Manager
EMP006859,Laura Spence,28,25-34,Some College,2020-09-07,,True,2015,Finance,Finance Assistant,Entry,Full-time,31095.87,STR031,EMP006762,Scott Smith,Manager
EMP006860,Phillip Herman,32,25-34,High School,2021-09-08,2022-05-24,False,258,Finance,Finance Assistant,Entry,Part-time,17003.34,STR076,EMP006822,Lauren Thompson,Executive
EMP006861,Patricia Atkinson,38,35-44,Some College,2018-09-30,,True,2723,Finance,Finance Assistant,Entry,Full-time,22719.07,STR040,EMP006865,Jared Smith,Senior Manager
EMP006862,David Ayers,29,25-34,Bachelor's,2016-03-18,,True,3649,Finance,Finance Assistant,Entry,Full-time,31090.06,STR131,EMP006762,Scott Smith,Manager
EMP006863,Bryan Martin II,22,<25,High School,2020-02-08,,True,2227,Finance,Finance Assistant,Entry,Full-time,31577.67,STR079,EMP006762,Scott Smith,Manager
EMP006864,Cory Guerrero,36,35-44,High School,2019-01-02,2019-11-02,False,304,Finance,Finance Assistant,Entry,Part-time,13666.27,STR075,EMP006822,Lauren Thompson,Executive
EMP006865,Jared Smith,33,25-34,Bachelor's,2021-03-03,,True,1838,Finance,Finance Director,Senior_Manager,Full-time,101294.41,STR018,EMP006822,Lauren Thompson,Executive
EMP006866,Jon Day Jr.,36,35-44,High School,2021-09-22,2022-11-08,False,412,Finance,Finance Assistant,Entry,Full-time,25033.64,STR091,EMP006865,Jared Smith,Senior Manager
EMP006867,Hannah Perez MD,38,35-44,High School,2019-07-02,,True,2448,Finance,Finance Assistant,Entry,Full-time,25928.39,STR145,EMP006822,Lauren Thompson,Executive
EMP006868,Mary Church,27,25-34,Some College,2018-06-29,,True,2816,Finance,Senior Finance Specialist,Senior_Associate,Full-time,37694.77,STR023,EMP006865,Jared Smith,Senior Manager
EMP006869,Gavin Howell,36,35-44,Some College,2018-09-10,,True,2743,Finance,Finance Associate,Associate,Seasonal,13974.75,STR029,EMP006762,Scott Smith,Manager
EMP006870,Linda Jones,42,35-44,Some College,2012-10-16,,True,4898,Finance,Finance Associate,Associate,Full-time,39495.75,STR070,EMP006822,Lauren Thompson,Executive
EMP006871,John Clark,26,25-34,Some College,2016-04-12,,True,3624,Finance,Finance Assistant,Entry,Full-time,27030.73,STR004,EMP006865,Jared Smith,Senior Manager
EMP006872,Edward White,31,25-34,Bachelor's,2021-11-19,2022-12-04,False,380,Finance,Finance Associate,Associate,Full-time,28994.97,STR047,EMP006762,Scott Smith,Manager
EMP006873,Zachary Hill,39,35-44,High School,2021-11-02,,True,1594,Finance,Senior Finance Specialist,Senior_Associate,Full-time,44300.02,STR043,EMP006822,Lauren Thompson,Executive
EMP006874,Joshua Smith,41,35-44,Bachelor's,2018-04-05,,True,2901,Finance,Finance Assistant,Entry,Full-time,25402.23,STR088,EMP006865,Jared Smith,Senior Manager
EMP006875,Jeffrey Wallace,38,35-44,Some College,2021-04-26,,True,1784,Finance,Finance Assistant,Entry,Full-time,30559.25,STR050,EMP006762,Scott Smith,Manager
EMP006876,Jennifer Anderson,22,<25,Some College,2021-08-09,2022-08-19,False,375,Finance,Finance Assistant,Entry,Part-time,15808.07,STR042,EMP006822,Lauren Thompson,Executive
EMP006877,William Leblanc,22,<25,Bachelor's,2020-12-18,,True,1913,Finance,Finance Assistant,Entry,Full-time,23928.4,STR089,EMP006865,Jared Smith,Senior Manager
EMP006878,Melissa Ruiz,29,25-34,High School,2020-09-16,2024-10-22,False,1497,Finance,Finance Assistant,Entry,Seasonal,9564.42,STR032,EMP006762,Scott Smith,Manager
EMP006879,Richard Franklin,47,45-54,Master's,2019-03-05,,True,2567,Finance,Finance Assistant,Entry,Full-time,29687.64,STR056,EMP006822,Lauren Thompson,Executive
EMP006880,Lori Madden,35,35-44,Bachelor's,2021-03-13,,True,1828,Finance,Finance Associate,Associate,Full-time,31187.05,STR109,EMP006865,Jared Smith,Senior Manager
EMP006881,Sarah Proctor,30,25-34,Master's,2021-03-13,,True,1828,Finance,Finance Assistant,Entry,Full-time,29672.33,STR142,EMP006762,Scott Smith,Manager
EMP006882,Michael Woodward,27,25-34,High School,2018-09-02,2022-05-02,False,1338,Finance,Finance Assistant,Entry,Part-time,14435.32,STR102,EMP006822,Lauren Thompson,Executive
EMP006883,Joshua Reed,24,<25,High School,2021-12-27,,True,1539,Finance,Senior Finance Specialist,Senior_Associate,Full-time,39825.3,STR085,EMP006865,Jared Smith,Senior Manager
EMP006884,James Bonilla,36,35-44,Some College,2019-05-28,,True,2483,Finance,Senior Finance Specialist,Senior_Associate,Full-time,41982.3,STR137,EMP006762,Scott Smith,Manager
EMP006885,Robert Grant,31,25-34,Some College,2019-08-24,2022-08-04,False,1076,Finance,Finance Associate,Associate,Full-time,39318.35,STR075,EMP006822,Lauren Thompson,Executive
EMP006886,Aaron Reed,33,25-34,Bachelor's,2021-12-03,2024-01-05,False,763,Finance,Finance Assistant,Entry,Seasonal,12526.93,STR080,EMP006865,Jared Smith,Senior Manager
EMP006887,Monica Morton,25,25-34,Some College,2020-03-02,,True,2204,Finance,Finance Associate,Associate,Full-time,30482.46,STR144,EMP006762,Scott Smith,Manager
EMP006888,Russell Green,22,<25,Bachelor's,2021-02-01,2024-01-13,False,1076,Finance,Finance Associate,Associate,Full-time,32298.63,STR095,EMP006822,Lauren Thompson,Executive
EMP006889,Lisa Caldwell,40,35-44,Some College,2021-08-28,,True,1660,Finance,Senior Finance Specialist,Senior_Associate,Full-time,37240.99,STR045,EMP006865,Jared Smith,Senior Manager
EMP006890,Melvin Weeks,43,35-44,Bachelor's,2018-05-01,,True,2875,Finance,Finance Supervisor,Supervisor,Part-time,30707.84,STR045,EMP006762,Scott Smith,Manager
EMP006891,John Kennedy,34,25-34,High School,2019-09-02,,True,2386,Finance,Finance Associate,Associate,Full-time,33526.99,STR067,EMP006822,Lauren Thompson,Executive
EMP006892,Adam Sanchez,39,35-44,Master's,2012-01-04,,True,5184,Finance,Finance Assistant,Entry,Part-time,18604.56,STR105,EMP006865,Jared Smith,Senior Manager
EMP006893,Alexandria Collins,42,35-44,Some College,2020-05-22,,True,2123,Finance,Finance Assistant,Entry,Part-time,18780.03,STR105,EMP006762,Scott Smith,Manager
EMP006894,Autumn Hill,21,<25,Some College,2021-11-17,2024-08-11,False,998,Finance,Finance Associate,Associate,Full-time,32602.81,STR150,EMP006822,Lauren Thompson,Executive
EMP006895,Philip Munoz,22,<25,Bachelor's,2020-11-18,,True,1943,Finance,Finance Assistant,Entry,Full-time,26917.38,STR082,EMP006865,Jared Smith,Senior Manager
EMP006896,Kimberly Thompson,33,25-34,High School,2021-01-31,,True,1869,Finance,Finance Assistant,Entry,Full-time,30962.36,STR083,EMP006762,Scott Smith,Manager
EMP006897,Allison Clark,38,35-44,Bachelor's,2013-11-03,,True,4515,Finance,Finance Associate,Associate,Part-time,22608.3,STR014,EMP006822,Lauren Thompson,Executive
EMP006898,Randy Wang,22,<25,High School,2020-03-19,,True,2187,Finance,Finance Associate,Associate,Full-time,28043.88,STR126,EMP006865,Jared Smith,Senior Manager
EMP006899,Amanda Palmer,34,25-34,Master's,2021-08-20,,True,1668,Finance,Finance Assistant,Entry,Full-time,25200.6,STR077,EMP006762,Scott Smith,Manager
EMP006900,Kimberly Ross,26,25-34,High School,2021-11-26,,True,1570,Finance,Senior Finance Specialist,Senior_Associate,Part-time,24795.97,STR131,EMP006822,Lauren Thompson,Executive
EMP006901,Lori Steele,41,35-44,Master's,2021-04-12,,True,1798,Finance,Finance Associate,Associate,Full-time,30756.6,STR137,EMP006865,Jared Smith,Senior Manager
EMP006902,Jeremy Fernandez,39,35-44,Bachelor's,2016-11-23,2021-06-21,False,1671,Finance,Finance Associate,Associate,Full-time,30394.86,STR099,EMP006762,Scott Smith,Manager
EMP006903,Frank Franklin,31,25-34,Some College,2017-05-13,,True,3228,Finance,Finance Associate,Associate,Full-time,28453.41,STR063,EMP006822,Lauren Thompson,Executive
EMP006904,Wesley Reyes,38,35-44,Some College,2019-01-24,,True,2607,Finance,Finance Associate,Associate,Part-time,21432.26,STR056,EMP006865,Jared Smith,Senior Manager
EMP006905,Michelle Clark,41,35-44,Some College,2020-10-19,2024-04-28,False,1287,Finance,Finance Assistant,Entry,Part-time,14775.06,STR039,EMP006762,Scott Smith,Manager
EMP006906,David Le,23,<25,Bachelor's,2021-09-02,,True,1655,Finance,Finance Supervisor,Supervisor,Part-time,25765.35,STR054,EMP006822,Lauren Thompson,Executive
EMP006907,Anthony Lee,27,25-34,Master's,2018-11-02,,True,2690,Finance,Finance Associate,Associate,Full-time,30771.75,STR062,EMP006865,Jared Smith,Senior Manager
EMP006908,Mrs. Sarah Gordon,31,25-34,High School,2019-04-03,,True,2538,Finance,Finance Associate,Associate,Full-time,37622.97,STR065,EMP006762,Scott Smith,Manager
EMP006909,Amy Mack,35,35-44,High School,2020-06-13,2024-06-29,False,1477,Finance,Finance Assistant,Entry,Part-time,18308.94,STR060,EMP006822,Lauren Thompson,Executive
EMP006910,Andrew Cortez,26,25-34,Some College,2021-09-26,,True,1631,Finance,Finance Assistant,Entry,Full-time,26830.66,STR145,EMP006865,Jared Smith,Senior Manager
EMP006911,Karen Novak,34,25-34,Master's,2020-04-19,,True,2156,Finance,Finance Associate,Associate,Full-time,32992.85,STR047,EMP006762,Scott Smith,Manager
EMP006912,Amanda Shelton,29,25-34,Bachelor's,2021-08-08,2023-08-19,False,741,Finance,Finance Associate,Associate,Seasonal,15893.7,STR079,EMP006822,Lauren Thompson,Executive
EMP006913,Michael Davis,24,<25,High School,2018-01-15,,True,2981,Finance,Finance Assistant,Entry,Full-time,24005.65,STR102,EMP006865,Jared Smith,Senior Manager
EMP006914,Samantha Soto,23,<25,PhD,2020-04-24,,True,2151,Finance,Finance Assistant,Entry,Full-time,24153.59,STR014,EMP006762,Scott Smith,Manager
EMP006915,Sharon Miller,21,<25,Master's,2021-03-21,,True,1820,Finance,Finance Associate,Associate,Full-time,31502.41,STR080,EMP006822,Lauren Thompson,Executive
EMP006916,Scott Thomas,25,25-34,PhD,2020-08-19,,True,2034,Finance,Finance Associate,Associate,Full-time,30073.09,STR077,EMP006865,Jared Smith,Senior Manager
EMP006917,Brett Rogers,26,25-34,High School,2021-08-08,,True,1680,Finance,Finance Assistant,Entry,Full-time,25793.66,STR044,EMP006762,Scott Smith,Manager
EMP006918,George Williams,33,25-34,Bachelor's,2020-12-29,,True,1902,Finance,Senior Finance Specialist,Senior_Associate,Part-time,29197.51,STR094,EMP007124,Shelly Horton,Senior Manager
EMP006919,James Lopez,21,<25,High School,2021-11-22,,True,1574,Finance,Finance Associate,Associate,Seasonal,14153.67,STR119,EMP006986,Michael Stevens,Manager
EMP006920,Kirk Powell,24,<25,High School,2021-07-28,,True,1691,Finance,Senior Finance Specialist,Senior_Associate,Full-time,41179.2,STR111,EMP007299,William Hall,Manager
EMP006921,Jesse Sutton,33,25-34,High School,2018-03-13,,True,2924,Finance,Finance Assistant,Entry,Full-time,31344.11,STR016,EMP007274,Cory Hale,Executive
EMP006922,Bridget Edwards DDS,37,35-44,Master's,2017-10-04,,True,3084,Finance,Finance Assistant,Entry,Full-time,22484.64,STR149,EMP007124,Shelly Horton,Senior Manager
EMP006923,Adam Woods,26,25-34,High School,2020-07-27,2022-04-27,False,639,Finance,Finance Associate,Associate,Part-time,18313.99,STR088,EMP006986,Michael Stevens,Manager
EMP006924,Michael Phillips,24,<25,High School,2018-02-15,,True,2950,Finance,Finance Assistant,Entry,Part-time,16595.33,STR139,EMP007299,William Hall,Manager
EMP006925,Tina Brown,22,<25,High School,2020-12-28,,True,1903,Finance,Finance Associate,Associate,Full-time,35386.63,STR097,EMP007274,Cory Hale,Executive
EMP006926,Stephanie Barton,29,25-34,Bachelor's,2021-12-16,,True,1550,Finance,Finance Assistant,Entry,Full-time,22395.58,STR051,EMP007124,Shelly Horton,Senior Manager
EMP006927,Stephanie Miller,46,45-54,High School,2015-08-07,,True,3873,Finance,Finance Assistant,Entry,Full-time,26030.39,STR092,EMP006986,Michael Stevens,Manager
EMP006928,Donna Reese,39,35-44,High School,2012-01-04,2012-09-16,False,256,Finance,Finance Assistant,Entry,Seasonal,11396.62,STR084,EMP007299,William Hall,Manager
EMP006929,Laura Daniel,29,25-34,Some College,2020-08-22,,True,2031,Finance,Finance Assistant,Entry,Full-time,28980.71,STR099,EMP007274,Cory Hale,Executive
EMP006930,Jennifer Sparks,43,35-44,Some College,2012-01-04,,True,5184,Finance,Finance Associate,Associate,Full-time,35657.68,STR108,EMP007124,Shelly Horton,Senior Manager
EMP006931,Yolanda Anderson,30,25-34,High School,2020-09-12,2021-09-29,False,382,Finance,Finance Assistant,Entry,Seasonal,10082.25,STR085,EMP006986,Michael Stevens,Manager
EMP006932,David Warner,26,25-34,Some College,2020-12-13,,True,1918,Finance,Finance Associate,Associate,Full-time,29122.24,STR021,EMP007299,William Hall,Manager
EMP006933,Tammy Cox,29,25-34,Bachelor's,2021-07-14,,True,1705,Finance,Finance Assistant,Entry,Full-time,26271.12,STR147,EMP007274,Cory Hale,Executive
EMP006934,Brenda Cruz,36,35-44,Master's,2021-02-05,,True,1864,Finance,Finance Associate,Associate,Part-time,17727.03,STR098,EMP007124,Shelly Horton,Senior Manager
EMP006935,Elizabeth Anderson,40,35-44,Bachelor's,2021-12-04,,True,1562,Finance,Finance Supervisor,Supervisor,Part-time,35434.34,STR014,EMP006986,Michael Stevens,Manager
EMP006936,Mr. Jerry Robinson,23,<25,High School,2019-04-13,,True,2528,Finance,Finance Associate,Associate,Part-time,20221.23,STR094,EMP007299,William Hall,Manager
EMP006937,James Rivera,39,35-44,High School,2019-07-05,,True,2445,Finance,Finance Associate,Associate,Full-time,31807.11,STR139,EMP007274,Cory Hale,Executive
EMP006938,Jennifer Williams,30,25-34,Some College,2021-11-25,,True,1571,Finance,Finance Assistant,Entry,Full-time,29663.04,STR149,EMP007124,Shelly Horton,Senior Manager
EMP006939,Jeffrey Smith,29,25-34,Bachelor's,2020-07-26,,True,2058,Finance,Finance Assistant,Entry,Full-time,26979.49,STR036,EMP003554,Michael Singleton,Manager
EMP006940,Nicholas Eaton,28,25-34,High School,2021-05-26,,True,1754,Finance,Finance Associate,Associate,Full-time,31720.41,STR116,EMP003586,Stephen Parks,Manager
EMP006941,Mark Adams,30,25-34,Bachelor's,2018-09-07,,True,2746,Finance,Finance Associate,Associate,Full-time,37743.61,STR006,EMP003693,Shelia Waller,Manager
EMP006942,Joshua Martinez,37,35-44,Some College,2021-03-03,,True,1838,Finance,Finance Associate,Associate,Part-time,23043.5,STR143,EMP003781,Devin Mayer,Manager
EMP006943,Laurie Vargas,34,25-34,Master's,2020-05-22,,True,2123,Finance,Finance Assistant,Entry,Full-time,28730.08,STR062,EMP003856,Tiffany Phillips,Manager
EMP006944,Amy Yang DDS,41,35-44,Bachelor's,2020-09-19,,True,2003,Finance,Finance Assistant,Entry,Seasonal,8987.86,STR056,EMP003891,Tiffany Johnston,Manager
EMP006945,Chad Franklin,35,35-44,Some College,2021-09-19,2023-07-28,False,677,Finance,Finance Assistant,Entry,Part-time,16597.94,STR110,EMP003892,Phillip Ward,Manager
EMP006946,Michael Saunders,23,<25,Bachelor's,2019-01-26,,True,2605,Finance,Finance Assistant,Entry,Part-time,17779.77,STR112,EMP004184,Mr. Don Flores,Manager
EMP006947,Jacob Mcdonald,29,25-34,Bachelor's,2019-10-24,,True,2334,Finance,Finance Assistant,Entry,Full-time,23365.03,STR074,EMP006986,Michael Stevens,Manager
EMP006948,Crystal Rodriguez,40,35-44,Bachelor's,2019-08-15,,True,2404,Finance,Finance Associate,Associate,Full-time,30744.05,STR117,EMP007299,William Hall,Manager
EMP006949,Chelsea Long,29,25-34,Bachelor's,2019-05-19,,True,2492,Finance,Senior Finance Specialist,Senior_Associate,Full-time,48237.43,STR130,EMP003940,Victoria Marshall,Executive
EMP006950,Mitchell Jordan,23,<25,Some College,2019-11-09,2021-06-16,False,585,Finance,Finance Assistant,Entry,Part-time,13320.73,STR143,EMP007274,Cory Hale,Executive
EMP006951,Walter Bailey,22,<25,Master's,2020-12-19,,True,1912,Finance,Finance Associate,Associate,Full-time,37032.73,STR032,EMP003098,Jenna Garcia,Senior Manager
EMP006952,Katherine Phillips,34,25-34,Some College,2016-03-10,2020-07-23,False,1596,Finance,Finance Assistant,Entry,Part-time,16042.64,STR074,EMP003215,Susan May,Senior Manager
EMP006953,Robert Jarvis,43,35-44,Some College,2017-12-22,,True,3005,Finance,Finance Associate,Associate,Full-time,33361.27,STR131,EMP003552,Elizabeth Miller,Senior Manager
EMP006954,Breanna Flores,25,25-34,High School,2017-06-14,,True,3196,Finance,Finance Associate,Associate,Full-time,28085.16,STR033,EMP003994,Patricia Hale,Senior Manager
EMP006955,Tonya Campbell,25,25-34,High School,2017-05-23,2024-03-26,False,2499,Finance,Senior Finance Specialist,Senior_Associate,Full-time,47290.97,STR123,EMP007124,Shelly Horton,Senior Manager
EMP006956,Gary Palmer,34,25-34,High School,2021-03-23,,True,1818,Finance,Finance Assistant,Entry,Full-time,25598.25,STR149,EMP003554,Michael Singleton,Manager
EMP006957,Alan Hoffman,33,25-34,Some College,2020-04-23,,True,2152,Finance,Finance Associate,Associate,Full-time,34489.19,STR108,EMP003586,Stephen Parks,Manager
EMP006958,Linda Bailey,34,25-34,High School,2021-05-30,,True,1750,Finance,Finance Associate,Associate,Full-time,36127.61,STR034,EMP003693,Shelia Waller,Manager
EMP006959,Daniel Mercado,43,35-44,Some College,2020-11-13,,True,1948,Finance,Senior Finance Specialist,Senior_Associate,Full-time,45539.44,STR148,EMP003781,Devin Mayer,Manager
EMP006960,Pamela Sanders,28,25-34,Some College,2021-04-18,,True,1792,Finance,Finance Associate,Associate,Seasonal,15788.7,STR044,EMP003856,Tiffany Phillips,Manager
EMP006961,Sean Harper,29,25-34,High School,2020-05-18,,True,2127,Finance,Finance Assistant,Entry,Full-time,27313.4,STR089,EMP003891,Tiffany Johnston,Manager
EMP006962,Brittany Snyder,31,25-34,Bachelor's,2015-02-18,,True,4043,Finance,Finance Associate,Associate,Full-time,32796.63,STR023,EMP003892,Phillip Ward,Manager
EMP006963,Ethan Russell Jr.,29,25-34,Bachelor's,2021-07-13,2024-05-05,False,1027,Finance,Finance Assistant,Entry,Full-time,31537.04,STR040,EMP004184,Mr. Don Flores,Manager
EMP006964,Jennifer Cochran,22,<25,Some College,2020-04-27,2022-03-01,False,673,Finance,Finance Assistant,Entry,Full-time,28421.1,STR049,EMP006986,Michael Stevens,Manager
EMP006965,Emily Henderson,47,45-54,Bachelor's,2020-10-20,,True,1972,Finance,Finance Associate,Associate,Full-time,31577.8,STR011,EMP007299,William Hall,Manager
EMP006966,Edward Shields,30,25-34,Some College,2021-10-14,,True,1613,Finance,Finance Assistant,Entry,Full-time,23264.64,STR088,EMP003940,Victoria Marshall,Executive
EMP006967,Javier Dorsey,33,25-34,High School,2020-06-07,,True,2107,Finance,Senior Finance Specialist,Senior_Associate,Part-time,28582.99,STR100,EMP007274,Cory Hale,Executive
EMP006968,Craig Marsh,44,35-44,High School,2018-06-06,,True,2839,Finance,Finance Assistant,Entry,Full-time,25621.82,STR027,EMP003098,Jenna Garcia,Senior Manager
EMP006969,Jonathan Johnson,40,35-44,High School,2013-07-02,,True,4639,Finance,Finance Associate,Associate,Full-time,35925.64,STR031,EMP003215,Susan May,Senior Manager
EMP006970,Cristian Smith,44,35-44,High School,2021-12-13,,True,1553,Finance,Finance Assistant,Entry,Full-time,26708.16,STR011,EMP003552,Elizabeth Miller,Senior Manager
